CD_SETOR,NM_MUN,CD_DIST,NM_DIST,lat,lon
355030831000065,São Paulo,355030831,Guaianases,-23.551847667570257,-46.39734716381997
355030831000067,São Paulo,355030831,Guaianases,-23.555181595367557,-46.39843879543508
355030831000068,São Paulo,355030831,Guaianases,-23.55409390765337,-46.39474832739796
355030831000069,São Paulo,355030831,Guaianases,-23.55670706444495,-46.39801907793607
355030831000070,São Paulo,355030831,Guaianases,-23.560555292547484,-46.40040235048861
355030831000072,São Paulo,355030831,Guaianases,-23.56308774642985,-46.40408836461421
355030831000074,São Paulo,355030831,Guaianases,-23.561294240710104,-46.407461476542366
355030831000076,São Paulo,355030831,Guaianases,-23.562388381056593,-46.407800511782234
355030831000077,São Paulo,355030831,Guaianases,-23.561782670527297,-46.42022526467914
355030831000078,São Paulo,355030831,Guaianases,-23.549663028187826,-46.423232323038114
355030831000079,São Paulo,355030831,Guaianases,-23.549923946356387,-46.42199658901784
355030831000080,São Paulo,355030831,Guaianases,-23.545989496098898,-46.42128143391369
355030831000082,São Paulo,355030831,Guaianases,-23.54758763523587,-46.42060018392288
355030831000083,São Paulo,355030831,Guaianases,-23.54705126465226,-46.41975028354986
355030831000084,São Paulo,355030831,Guaianases,-23.546991982308953,-46.418664564300926
355030831000085,São Paulo,355030831,Guaianases,-23.545971936102486,-46.41685570750171
355030831000086,São Paulo,355030831,Guaianases,-23.543679998264338,-46.414625246410004
355030831000089,São Paulo,355030831,Guaianases,-23.565814864618755,-46.40163879961414
355030831000090,São Paulo,355030831,Guaianases,-23.565612870484756,-46.4003475855672
355030831000091,São Paulo,355030831,Guaianases,-23.56162693733656,-46.421517072254375
355030831000092,São Paulo,355030831,Guaianases,-23.562805342154178,-46.42281083414134
355030831000095,São Paulo,355030831,Guaianases,-23.546096645921317,-46.42299104706903
355030831000096,São Paulo,355030831,Guaianases,-23.548087278155823,-46.42490211102963
355030831000097,São Paulo,355030831,Guaianases,-23.547015409952806,-46.42493374045439
355030831000098,São Paulo,355030831,Guaianases,-23.545776987906173,-46.424970019828926
355030831000099,São Paulo,355030831,Guaianases,-23.543857863718667,-46.42465811171416
355030831000100,São Paulo,355030831,Guaianases,-23.54435361252478,-46.423522956167446
355030831000101,São Paulo,355030831,Guaianases,-23.541578343848695,-46.423353927158885
355030831000102,São Paulo,355030831,Guaianases,-23.542446053391114,-46.42205713248548
355030831000103,São Paulo,355030831,Guaianases,-23.542269545507498,-46.42003024218156
355030831000104,São Paulo,355030831,Guaianases,-23.543567221563755,-46.416722823906156
355030831000105,São Paulo,355030831,Guaianases,-23.56410945979579,-46.39574641732245
355030831000106,São Paulo,355030831,Guaianases,-23.56388828979616,-46.39482986921091
355030831000109,São Paulo,355030831,Guaianases,-23.567451324476668,-46.39631984612313
355030831000110,São Paulo,355030831,Guaianases,-23.56646178887001,-46.396657095326674
355030831000111,São Paulo,355030831,Guaianases,-23.566531400909035,-46.39867366665365
355030831000112,São Paulo,355030831,Guaianases,-23.56443817938881,-46.39780671214565
355030831000113,São Paulo,355030831,Guaianases,-23.568496800343446,-46.39710000188422
355030831000114,São Paulo,355030831,Guaianases,-23.569359672685994,-46.3975647874409
355030831000115,São Paulo,355030831,Guaianases,-23.56766149988409,-46.3997875949517
355030831000116,São Paulo,355030831,Guaianases,-23.553278605995356,-46.40207330625238
355030831000117,São Paulo,355030831,Guaianases,-23.557100110527937,-46.39686743226684
355030831000123,São Paulo,355030831,Guaianases,-23.565030811484252,-46.3865590984713
355030831000124,São Paulo,355030831,Guaianases,-23.56510865246377,-46.39427504831068
355030831000125,São Paulo,355030831,Guaianases,-23.54324218618389,-46.41838719393093
355030831000126,São Paulo,355030831,Guaianases,-23.55477660419767,-46.411534310101494
355030831000128,São Paulo,355030831,Guaianases,-23.55503836151545,-46.40689024542328
355030831000129,São Paulo,355030831,Guaianases,-23.556706892027943,-46.40830320203102
355030831000130,São Paulo,355030831,Guaianases,-23.557922240683478,-46.40783865575787
355030831000131,São Paulo,355030831,Guaianases,-23.559147564829562,-46.41374442439264
355030831000132,São Paulo,355030831,Guaianases,-23.54933287051745,-46.40983995922708
355030831000133,São Paulo,355030831,Guaianases,-23.551013201889898,-46.406012617619616
355030831000134,São Paulo,355030831,Guaianases,-23.552459169050902,-46.40468698243267
355030831000135,São Paulo,355030831,Guaianases,-23.555876118983,-46.402367366650566
355030831000136,São Paulo,355030831,Guaianases,-23.55912662645495,-46.40983835263371
355030831000137,São Paulo,355030831,Guaianases,-23.558472908188357,-46.41352843284415
355030831000138,São Paulo,355030831,Guaianases,-23.55829593453697,-46.4151695102457
355030831000139,São Paulo,355030831,Guaianases,-23.556352569280783,-46.416178372762275
355030831000140,São Paulo,355030831,Guaianases,-23.54992262255266,-46.41469604232974
355030831000141,São Paulo,355030831,Guaianases,-23.545153161833333,-46.411762985679744
355030831000142,São Paulo,355030831,Guaianases,-23.54703733531711,-46.40578954251838
355030831000143,São Paulo,355030831,Guaianases,-23.54994347386703,-46.40269853782408
355030831000144,São Paulo,355030831,Guaianases,-23.552181821095566,-46.400415091000546
355030831000146,São Paulo,355030831,Guaianases,-23.559950826899026,-46.40300617057249
355030831000147,São Paulo,355030831,Guaianases,-23.561086623924748,-46.406275881327815
355030831000149,São Paulo,355030831,Guaianases,-23.551535556331917,-46.4195468290903
355030831000150,São Paulo,355030831,Guaianases,-23.548569849830557,-46.3991230977824
355030831000151,São Paulo,355030831,Guaianases,-23.55263942429393,-46.39640330456553
355030831000152,São Paulo,355030831,Guaianases,-23.555459810152676,-46.396412519466715
355030831000153,São Paulo,355030831,Guaianases,-23.560954828048295,-46.40330963847305
355030831000155,São Paulo,355030831,Guaianases,-23.559372969293726,-46.42164227392825
355030831000156,São Paulo,355030831,Guaianases,-23.544716170671837,-46.421725604589405
355030831000157,São Paulo,355030831,Guaianases,-23.564905393301363,-46.40134819871545
355030831000158,São Paulo,355030831,Guaianases,-23.5629444989152,-46.42126973635608
355030831000160,São Paulo,355030831,Guaianases,-23.56031948943603,-46.42290907224278
355030831000165,São Paulo,355030831,Guaianases,-23.55107979481756,-46.424481299759336
355030831000168,São Paulo,355030831,Guaianases,-23.560865749955916,-46.40436490246504
355030831000169,São Paulo,355030831,Guaianases,-23.55779279357004,-46.41269292885813
355030831000170,São Paulo,355030831,Guaianases,-23.5488136423777,-46.4246448098508
355030831000171,São Paulo,355030831,Guaianases,-23.54619661919371,-46.423421948657406
355030831000172,São Paulo,355030831,Guaianases,-23.559294229488042,-46.391823643518755
355030831000173,São Paulo,355030831,Guaianases,-23.559895934479204,-46.39276482184827
355030831000174,São Paulo,355030831,Guaianases,-23.561444898636534,-46.39357695724987
355030831000175,São Paulo,355030831,Guaianases,-23.562478470883526,-46.394255100114776
355030831000176,São Paulo,355030831,Guaianases,-23.560742535533876,-46.390886759256595
355030831000177,São Paulo,355030831,Guaianases,-23.56274869120022,-46.39214005411304
355030831000178,São Paulo,355030831,Guaianases,-23.56234680485538,-46.39267133031788
355030831000179,São Paulo,355030831,Guaianases,-23.559680669140633,-46.39732414527943
355030831000180,São Paulo,355030831,Guaianases,-23.5570606147267,-46.411540332880655
355030831000181,São Paulo,355030831,Guaianases,-23.557734863664727,-46.41151362935646
355030831000182,São Paulo,355030831,Guaianases,-23.554012576400055,-46.39975406048591
355030831000183,São Paulo,355030831,Guaianases,-23.55577531384868,-46.39946664764769
355030831000185,São Paulo,355030831,Guaianases,-23.563666255945673,-46.40200153616356
355030831000186,São Paulo,355030831,Guaianases,-23.563560246646826,-46.40173328130937
355030831000187,São Paulo,355030831,Guaianases,-23.54732835654886,-46.42147638120243
355030831000188,São Paulo,355030831,Guaianases,-23.549499295552955,-46.42092296669864
355030831000189,São Paulo,355030831,Guaianases,-23.563181065747745,-46.39847352093944
355030831000190,São Paulo,355030831,Guaianases,-23.563693966820452,-46.39749022726792
355030831000191,São Paulo,355030831,Guaianases,-23.561285008619414,-46.424200550662086
355030831000192,São Paulo,355030831,Guaianases,-23.562689141578343,-46.42440239088486
355030831000193,São Paulo,355030831,Guaianases,-23.555613761112223,-46.41306798249723
355030831000194,São Paulo,355030831,Guaianases,-23.557047211095032,-46.415243099201874
355030831000195,São Paulo,355030831,Guaianases,-23.56610032906243,-46.39383647260795
355030831000196,São Paulo,355030831,Guaianases,-23.56631206050776,-46.39354711281048
355030831000197,São Paulo,355030831,Guaianases,-23.556195741072845,-46.42484344520305
355030831000198,São Paulo,355030831,Guaianases,-23.557367547547273,-46.42324127392367
355030831000199,São Paulo,355030831,Guaianases,-23.558079473903973,-46.42418656312192
355030831000200,São Paulo,355030831,Guaianases,-23.558816784080133,-46.423895940625044
355030831000201,São Paulo,355030831,Guaianases,-23.559618650008122,-46.42535161413167
355030831000202,São Paulo,355030831,Guaianases,-23.560039704549123,-46.42591550135911
355030831000203,São Paulo,355030831,Guaianases,-23.561197050331018,-46.42593797151099
355030831000204,São Paulo,355030831,Guaianases,-23.561789336928765,-46.40905241522481
355030831000205,São Paulo,355030831,Guaianases,-23.562842369258988,-46.40634659983582
355030831000206,São Paulo,355030831,Guaianases,-23.555537310898252,-46.40820494981536
355030831000207,São Paulo,355030831,Guaianases,-23.556918591367666,-46.406768375029
355030831000208,São Paulo,355030831,Guaianases,-23.556918226479088,-46.40502324423601
355030831000209,São Paulo,355030831,Guaianases,-23.553828102018574,-46.39789336626704
355030831000210,São Paulo,355030831,Guaianases,-23.553503039587458,-46.39581885981224
355030831000211,São Paulo,355030831,Guaianases,-23.56112038260196,-46.39864645581994
355030831000212,São Paulo,355030831,Guaianases,-23.561987533599986,-46.39797335061682
355030831000213,São Paulo,355030831,Guaianases,-23.562590572616415,-46.39740731375243
355030831000214,São Paulo,355030831,Guaianases,-23.556876930293157,-46.3942882975749
355030831000216,São Paulo,355030831,Guaianases,-23.556460505531902,-46.39522871245652
355030831000217,São Paulo,355030831,Guaianases,-23.55639418996238,-46.39484425679193
355030831000221,São Paulo,355030831,Guaianases,-23.563193957006497,-46.41922904588785
355030831000222,São Paulo,355030831,Guaianases,-23.567661853948703,-46.39512980115725
355030831000223,São Paulo,355030831,Guaianases,-23.56843770619174,-46.39295712532152
355030831000224,São Paulo,355030831,Guaianases,-23.570702690808726,-46.3920565050853
355030831000225,São Paulo,355030831,Guaianases,-23.56873828901881,-46.391913787697234
355030831000226,São Paulo,355030831,Guaianases,-23.569796777592927,-46.38716239216616
355030831000227,São Paulo,355030831,Guaianases,-23.570963630824085,-46.38756660679881
355030831000228,São Paulo,355030831,Guaianases,-23.55889585869056,-46.4184011595704
355030831000229,São Paulo,355030831,Guaianases,-23.559823867556887,-46.41801211950078
355030831000230,São Paulo,355030831,Guaianases,-23.555053582564796,-46.420165810957855
355030831000231,São Paulo,355030831,Guaianases,-23.552775913734866,-46.42227957399766
355030831000232,São Paulo,355030831,Guaianases,-23.553475340640535,-46.42127522916889
355030831000233,São Paulo,355030831,Guaianases,-23.55670553053096,-46.418297125165225
355030831000234,São Paulo,355030831,Guaianases,-23.558113436054104,-46.40983143275402
355030831000235,São Paulo,355030831,Guaianases,-23.55961468857786,-46.41159405706608
355030831000236,São Paulo,355030831,Guaianases,-23.561247725751038,-46.41750319603654
355030831000238,São Paulo,355030831,Guaianases,-23.560752912680748,-46.397340133120636
355030831000239,São Paulo,355030831,Guaianases,-23.558358739628606,-46.40338852665327
355030831000240,São Paulo,355030831,Guaianases,-23.55871883551192,-46.40111327622617
355030831000241,São Paulo,355030831,Guaianases,-23.553562650319183,-46.39321389801734
355030831000242,São Paulo,355030831,Guaianases,-23.550165988766377,-46.39680659077193
355030831000243,São Paulo,355030831,Guaianases,-23.551851917658116,-46.42279565081982
355030831000244,São Paulo,355030831,Guaianases,-23.55128458311034,-46.42191464132911
355030831000245,São Paulo,355030831,Guaianases,-23.566541222998836,-46.39304273229456
355030831000246,São Paulo,355030831,Guaianases,-23.563940573271942,-46.419725594831405
355030831000247,São Paulo,355030831,Guaianases,-23.563825011769524,-46.4219084550357
355030831000248,São Paulo,355030831,Guaianases,-23.56400464988875,-46.423284000723505
355030831000249,São Paulo,355030831,Guaianases,-23.555489295281358,-46.42257298955055
355030831000250,São Paulo,355030831,Guaianases,-23.557908880881463,-46.42070172855796
355030831000251,São Paulo,355030831,Guaianases,-23.560965034471835,-46.41954492060451
355030831000252,São Paulo,355030831,Guaianases,-23.55866154711845,-46.39352795868467
355030831000253,São Paulo,355030831,Guaianases,-23.561295793026424,-46.394908912520194
355030831000254,São Paulo,355030831,Guaianases,-23.557955122635285,-46.39645532765671
355030831000255,São Paulo,355030831,Guaianases,-23.55871055569125,-46.397993067854706
355030831000256,São Paulo,355030831,Guaianases,-23.555193444870003,-46.39357714790109
355030831000257,São Paulo,355030831,Guaianases,-23.555771692396554,-46.39285736040096
355030831000258,São Paulo,355030831,Guaianases,-23.561453364316332,-46.41355617146961
355030831000259,São Paulo,355030831,Guaianases,-23.562211031989495,-46.4045213510221
355030831000260,São Paulo,355030831,Guaianases,-23.5621926734634,-46.40130646342054
355030831000261,São Paulo,355030831,Guaianases,-23.56198272528757,-46.402374716791286
355030831000262,São Paulo,355030831,Guaianases,-23.559238716798646,-46.39548007582129
355030831000263,São Paulo,355030831,Guaianases,-23.56085864740289,-46.39585934641754
355030831000264,São Paulo,355030831,Guaianases,-23.553390562544344,-46.40774975554344
355030831000265,São Paulo,355030831,Guaianases,-23.553208053350684,-46.406948005553545
355030832000007,São Paulo,355030832,Moema,-23.60053664446102,-46.66571897289489
355030832000008,São Paulo,355030832,Moema,-23.599090328874496,-46.6670745432764
355030832000011,São Paulo,355030832,Moema,-23.5872055211601,-46.658997074218505
355030832000014,São Paulo,355030832,Moema,-23.60408577865598,-46.656517558841436
355030832000015,São Paulo,355030832,Moema,-23.604531343411775,-46.65768955910304
355030832000017,São Paulo,355030832,Moema,-23.603976829368097,-46.660546934115835
355030832000029,São Paulo,355030832,Moema,-23.599010749729775,-46.668734841068925
355030832000031,São Paulo,355030832,Moema,-23.594472731823785,-46.667686788393425
355030832000032,São Paulo,355030832,Moema,-23.591435750022175,-46.66630062581086
355030832000033,São Paulo,355030832,Moema,-23.588189363687587,-46.66629606553479
355030832000034,São Paulo,355030832,Moema,-23.585647431197344,-46.666326596242534
355030832000038,São Paulo,355030832,Moema,-23.60659392587733,-46.655123171947345
