tract_prefix,Centro,62,58,68,52,47,61,69,51,55,66,49,75,31,lat,lon
3502309001,Vitassay,46,41,46,44,57,63,71,77,99,80,75,117,51,-22.790594452242892,-48.12749173316733
3502309001,AX,.,.,.,.,.,.,.,.,.,.,.,.,.,-22.790594452242892,-48.12749173316733
3502309001,AV,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,AZ,15,9,12,14,30,31,20,20,27,15,10,16,0,-22.790594452242892,-48.12749173316733
3502309001,AU,.,.,.,.,.,.,.,.,.,.,.,.,.,-22.790594452242892,-48.12749173316733
3502309001,AY,89,55,50,71,119,150,117,73,86,96,118,111,37,-22.790594452242892,-48.12749173316733
3502309001,AR,0,0,3,0,0,0,0,0,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,AQ,0,0,0,3,0,4,0,4,0,6,3,0,0,-22.790594452242892,-48.12749173316733
3502309001,Rancho dos Arcos,5,0,0,0,3,0,0,4,6,8,4,0,0,-22.790594452242892,-48.12749173316733
3502309001,Recanto Maravilha,53,66,59,60,72,73,65,70,66,77,76,71,24,-22.790594452242892,-48.12749173316733
3502309001,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,AT,0,3,0,0,3,3,0,0,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Nova Rheata,4,5,3,5,4,6,3,12,20,21,12,10,0,-22.790594452242892,-48.12749173316733
3502309001,Terras de São Francisco,0,0,0,0,0,0,0,0,4,3,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Estância Ubaitaba,4,0,0,0,0,0,0,0,0,0,4,3,0,-22.790594452242892,-48.12749173316733
3502309001,BB,21,19,17,25,27,43,31,31,28,31,13,24,8,-22.790594452242892,-48.12749173316733
3502309001,Boituville,15,13,11,16,21,17,16,16,12,14,18,6,0,-22.790594452242892,-48.12749173316733
3502309001,São José de Boituva,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Campo Belo,0,0,0,0,3,6,4,4,3,7,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Vila Operária,180,212,186,179,190,247,170,138,129,111,90,118,38,-22.790594452242892,-48.12749173316733
